PotentialCustomerID,sale,sale_amount,region,age,marketing_exposure,activity,income,num_accounts,UrbanRural,current_customer
1079545,No,0.0,28,71,4,Low,119172,0,Urban,No
1014819,No,0.0,30,73,2,Med,18614,1,Urban,Yes
1087687,Yes,367.84,26,65,1,Low,111854,2,Urban,Yes
1063925,Yes,379.47,3,85,2,High,47237,2,Urban,Yes
1012315,Yes,603.08,27,24,2,Med,40104,0,Urban,No
1058693,Yes,55.19,17,42,9,Low,128583,0,Rural,No
1001804,Yes,182.56,17,48,2,High,10467,0,Urban,No
1098369,No,0.0,22,54,5,Med,2427,1,Urban,Yes
1059664,Yes,595.35,16,75,2,Low,25085,0,Urban,No
1073689,Yes,642.56,15,74,4,Low,81093,1,Rural,Yes
1044929,Yes,173.36,28,41,5,High,2740,3,Rural,Yes
1011465,No,0.0,6,59,0,High,70398,0,Urban,No
1038559,Yes,395.28,20,51,4,Med,1597,2,Urban,Yes
1085495,Yes,436.51,2,35,0,Med,73783,1,Urban,Yes
1087290,Yes,817.77,30,85,2,Med,101415,0,Urban,No
1064927,No,0.0,16,32,5,Med,56264,1,Urban,Yes
1062433,No,0.0,19,39,8,Low,34475,2,Rural,Yes
1057620,Yes,112.52,12,52,7,High,85224,1,Rural,Yes
1001566,Yes,643.08,8,24,3,Med,95236,0,Urban,No
1080700,Yes,366.09,9,68,6,Low,47026,2,Urban,Yes
1023103,Yes,200.6,8,47,3,Low,84723,0,Urban,No
1016089,Yes,478.87,10,76,1,Low,97857,3,Urban,Yes
1065283,Yes,93.99,26,66,4,Med,25720,0,Rural,No
1021634,Yes,416.01,25,79,3,Med,40165,1,Urban,Yes
1043984,Yes,447.94,2,36,3,Med,1823,1,Urban,Yes
1023275,No,0.0,15,23,2,Med,112567,1,Urban,Yes
1062190,Yes,1007.89,23,86,2,Low,77575,0,Urban,No
1065351,Yes,560.47,22,86,1,Low,97697,0,Urban,No
1073821,No,0.0,17,38,3,Low,65079,0,Urban,No
1076709,Yes,392.96,16,59,4,Low,20858,1,Urban,Yes
1052003,Yes,372.91,26,57,5,Med,71714,1,Urban,Yes
1020722,No,0.0,25,41,3,Low,35114,0,Urban,No
1090048,No,0.0,29,26,0,Med,89565,2,Urban,Yes
1079354,No,0.0,29,52,1,High,44358,0,Urban,No
1056962,Yes,223.51,21,51,2,Med,73997,1,Urban,Yes
1062018,Yes,277.18,22,72,5,High,66347,0,Rural,No
1051994,Yes,685.62,18,79,3,Low,38001,1,Urban,Yes
1073566,No,0.0,25,35,5,Med,8033,0,Urban,No
1002657,No,0.0,15,67,5,High,103837,1,Urban,Yes
1036787,No,0.0,4,85,5,Med,41948,1,Urban,Yes
1084376,Yes,455.58,8,68,2,Low,2373,1,Urban,Yes
1044003,Yes,247.67,20,60,1,High,136772,1,Urban,Yes
1013480,Yes,1024.46,14,77,5,High,17514,0,Urban,No
1003939,No,0.0,3,51,2,Low,7713,0,Urban,No
1080671,Yes,994.08,16,25,2,High,23873,0,Urban,No
1068709,Yes,994.89,5,26,4,Med,105206,0,Urban,No
1021785,Yes,66.08,20,47,10,Low,25838,1,Rural,Yes
1044363,No,0.0,30,49,3,Low,50231,0,Urban,No
1021329,No,0.0,10,45,1,Low,70003,0,Urban,No
1068433,Yes,425.56,20,46,2,High,25261,0,Urban,No
1015243,Yes,694.32,6,77,3,Low,53436,1,Urban,Yes
1013481,Yes,620.24,10,50,4,Med,39558,2,Urban,Yes
1085301,Yes,620.02,26,83,1,High,38777,1,Urban,Yes
1038357,Yes,185.56,26,51,2,High,31741,1,Urban,Yes
1016272,No,0.0,7,76,0,Low,119451,0,Urban,No
1007383,Yes,240.29,2,43,1,Med,48998,1,Urban,Yes
1083714,No,0.0,3,50,1,Low,77053,1,Urban,Yes
1083928,Yes,1052.07,28,79,4,Med,21517,1,Urban,Yes
1063626,Yes,840.84,29,74,2,Low,115488,0,Urban,No
1090485,Yes,722.01,6,77,2,Low,21877,3,Urban,Yes
1088213,No,0.0,1,33,3,Low,23514,2,Urban,Yes
1054902,No,0.0,29,69,6,High,36953,2,Rural,Yes
1057282,No,0.0,21,82,1,Low,111550,0,Rural,No
1021891,No,0.0,30,43,5,Med,117099,0,Urban,No
1057842,No,0.0,19,67,5,High,81942,1,Rural,Yes
1075958,Yes,744.04,2,60,3,Low,60941,1,Urban,Yes
1022286,No,0.0,22,70,2,Low,37043,2,Urban,Yes
1010196,Yes,374.13,1,63,2,Low,40118,2,Urban,Yes
1011361,No,0.0,11,43,3,Med,12001,2,Urban,Yes
1086181,Yes,735.52,24,31,4,Low,79324,2,Urban,Yes
1098823,Yes,715.6,28,79,3,Med,73848,0,Urban,No
1069920,Yes,116.77,17,55,3,Low,54684,1,Rural,Yes
1088884,Yes,395.4,11,40,3,Med,2521,0,Urban,No
1082905,Yes,632.33,6,40,3,Low,69654,1,Urban,Yes
1087903,Yes,865.69,9,64,4,Low,95675,1,Urban,Yes
1060444,Yes,695.81,30,54,2,Med,52581,0,Urban,No
1088412,Yes,811.85,2,50,3,Low,11809,1,Urban,Yes
1081853,Yes,783.07,2,71,3,Med,102028,0,Urban,No
1061831,Yes,973.09,14,25,3,Low,31251,0,Urban,No
1039388,No,0.0,9,55,1,Med,8956,0,Urban,No
1040777,No,0.0,8,53,6,Low,32720,0,Rural,No
1008072,Yes,277.91,10,69,5,Med,73635,1,Urban,Yes
1067575,Yes,231.06,29,29,8,Low,31784,0,Rural,No
1091017,No,0.0,24,66,4,Low,43055,1,Urban,Yes
1058184,Yes,304.21,29,30,9,Low,112512,0,Rural,No
1059066,No,0.0,9,61,3,Med,116275,2,Urban,Yes
1019131,Yes,576.72,7,33,3,Med,16994,0,Urban,No
1093300,Yes,373.25,30,70,0,High,26887,1,Urban,Yes
1016725,Yes,83.62,12,30,2,Med,71635,1,Rural,Yes
1063496,Yes,469.23,25,24,0,Med,32732,1,Urban,Yes
1004927,No,0.0,21,43,5,Low,10633,1,Urban,Yes
1054618,Yes,622.29,21,35,9,High,67328,0,Rural,No
1038757,Yes,309.2,27,44,2,High,37279,1,Urban,Yes
1046387,Yes,121.11,24,59,3,Med,152795,1,Rural,Yes
1061815,Yes,384.28,2,47,4,Low,60219,0,Urban,No
1044678,No,0.0,23,59,3,Med,104906,1,Rural,Yes
1038504,No,0.0,24,80,0,Low,53214,0,Urban,No
1038638,No,0.0,20,47,4,Med,84961,0,Urban,No
1030733,No,0.0,11,85,5,Low,9415,0,Urban,No
1011793,Yes,522.5,19,65,0,High,81125,2,Urban,Yes
1000324,No,0.0,25,61,0,Med,104574,0,Urban,No
1077068,No,0.0,19,37,5,Low,85441,2,Rural,Yes
1076256,Yes,248.21,12,59,1,Med,6133,2,Urban,Yes
1004020,Yes,326.31,10,34,5,Low,11001,1,Rural,Yes
1049490,Yes,859.01,2,67,5,Low,28019,0,Urban,No
1099695,Yes,207.93,16,56,2,Med,169604,3,Urban,Yes
1099191,Yes,276.33,14,29,2,Med,47866,4,Urban,Yes
1069471,No,0.0,22,86,4,Med,65123,1,Rural,Yes
1015851,No,0.0,17,45,6,Low,43496,0,Rural,No
1007312,No,0.0,30,65,4,High,39580,2,Urban,Yes
1021195,Yes,31.85,22,39,0,High,44562,1,Urban,Yes
1026113,Yes,484.7,29,66,1,High,87867,0,Urban,No
1065970,Yes,371.34,4,84,8,Med,81840,1,Urban,Yes
1013011,Yes,114.33,12,54,3,Low,105033,0,Urban,No
1034199,Yes,777.45,7,85,7,Med,69560,1,Urban,Yes
1072380,Yes,445.45,8,79,4,Low,67850,0,Urban,No
1082810,Yes,280.28,9,63,1,Med,38147,0,Urban,No
1073982,Yes,448.73,15,43,6,Low,86890,0,Rural,No
1028782,No,0.0,26,25,1,Med,84305,0,Urban,No
1077898,Yes,58.01,14,41,0,Med,50227,1,Urban,Yes
1022009,No,0.0,16,83,2,Med,114671,0,Urban,No
1035632,No,0.0,20,28,1,Med,25488,0,Urban,No
1074957,Yes,972.16,3,39,6,Med,2344,1,Urban,Yes
1074854,No,0.0,11,43,4,Low,62706,1,Rural,Yes
1076681,No,0.0,30,42,4,Med,23240,1,Urban,Yes
1097605,Yes,368.17,17,82,9,Med,51433,0,Rural,No
1044342,Yes,376.92,3,50,7,High,39239,0,Urban,No
1008358,Yes,422.85,9,77,3,High,5632,1,Urban,Yes
1093890,Yes,248.19,1,57,0,High,147827,1,Urban,Yes
1051049,Yes,601.25,8,85,6,Med,67978,3,Urban,Yes
1026611,No,0.0,1,48,5,High,92578,1,Urban,Yes
1080809,Yes,658.46,30,79,1,Med,15278,0,Urban,No
1011684,Yes,622.18,14,37,2,Low,120524,0,Urban,No
1060256,Yes,778.12,27,39,2,Med,29400,0,Urban,No
1041520,Yes,583.25,2,77,3,Low,98372,0,Urban,No
1009488,Yes,359.82,12,75,4,Med,102568,2,Urban,Yes
1022319,No,0.0,18,46,2,Low,5489,1,Urban,Yes
1093132,No,0.0,2,69,3,Low,57626,0,Urban,No
1089879,Yes,314.73,14,61,5,Med,49242,2,Urban,Yes
1055159,No,0.0,29,56,6,Med,80749,1,Rural,Yes
1068416,Yes,293.33,8,52,5,High,32313,2,Urban,Yes
1068827,Yes,98.67,14,71,3,High,77476,1,Rural,Yes
1020650,Yes,1389.02,6,74,7,High,95056,1,Urban,Yes
1003470,No,0.0,6,46,3,Low,93915,0,Urban,No
1089069,No,0.0,17,44,3,Med,9102,1,Urban,Yes
1090473,Yes,270.94,24,64,2,Low,152345,1,Urban,Yes
1023492,Yes,1370.1,2,48,2,High,102664,0,Urban,No
1063324,Yes,334.02,5,81,8,Low,52264,1,Rural,Yes
1088355,Yes,1098.45,18,82,1,High,12127,1,Urban,Yes
1019957,No,0.0,18,25,0,Low,83862,0,Urban,No
1012618,Yes,156.96,24,63,2,Med,47825,0,Urban,No
1032007,Yes,226.38,14,70,4,Low,69971,1,Urban,Yes
1027410,No,0.0,27,35,6,Low,60652,1,Urban,Yes
1048579,No,0.0,21,35,6,Low,23247,0,Rural,No
1025731,Yes,711.41,25,75,4,High,8236,1,Urban,Yes
1034039,Yes,523.84,2,83,2,Med,108327,0,Urban,No
1034582,Yes,612.04,18,27,1,Low,66795,1,Urban,Yes
1048234,No,0.0,30,63,8,Med,65763,0,Rural,No
1053744,No,0.0,3,56,4,Med,99794,1,Urban,Yes
1024881,No,0.0,16,54,6,High,97883,1,Rural,Yes
1025715,Yes,532.12,13,44,4,Low,64292,2,Rural,Yes
1062285,No,0.0,16,70,3,Med,19158,2,Rural,Yes
1054991,No,0.0,24,56,4,Low,31678,0,Urban,No
1040386,Yes,223.98,7,46,4,Low,48295,1,Urban,Yes
1013769,No,0.0,11,81,3,Med,22065,0,Urban,No
1050163,Yes,588.26,3,64,7,High,60681,2,Urban,Yes
1004231,No,0.0,11,41,4,High,83241,1,Rural,Yes
1032853,No,0.0,21,73,4,Med,5269,1,Urban,Yes
1080027,Yes,357.53,25,64,3,Low,73486,2,Urban,Yes
1059619,Yes,1001.79,30,67,4,Low,126789,2,Urban,Yes
1027271,Yes,464.89,20,32,3,Med,140573,0,Urban,No
1062601,No,0.0,21,85,6,Med,85619,2,Urban,Yes
1017631,No,0.0,11,57,1,High,38745,0,Urban,No
1025621,No,0.0,26,64,1,Med,20519,1,Urban,Yes
1043144,Yes,680.35,14,30,2,Med,56694,2,Urban,Yes
1037182,Yes,398.56,9,42,3,High,23931,0,Urban,No
1095825,No,0.0,25,43,5,Low,13334,0,Urban,No
1001047,Yes,791.44,7,70,4,High,121336,1,Urban,Yes
1092211,Yes,873.69,22,70,2,Med,70098,1,Urban,Yes
1060666,Yes,583.28,17,73,3,Low,71453,0,Urban,No
1034125,Yes,1126.41,2,56,4,Low,62133,1,Urban,Yes
1046365,No,0.0,6,43,2,Med,33951,0,Urban,No
1030876,No,0.0,24,73,2,Low,43166,2,Urban,Yes
1063514,No,0.0,30,85,8,Low,36500,1,Urban,Yes
1098644,No,0.0,15,39,4,Med,16973,1,Urban,Yes
1095695,Yes,656.72,18,33,5,Med,135584,1,Urban,Yes
1053231,Yes,256.19,13,24,10,Med,74895,0,Rural,No
1021660,Yes,458.97,4,35,3,Med,26243,1,Urban,Yes
1049076,Yes,970.4,2,61,2,Low,66986,1,Urban,Yes
1006676,No,0.0,24,74,2,Low,5366,3,Urban,Yes
1031472,Yes,761.21,16,31,0,Low,15689,1,Urban,Yes
1024237,Yes,484.39,3,68,5,Med,84670,0,Urban,No
1010400,Yes,677.01,17,42,5,Low,25048,1,Urban,Yes
1011074,Yes,680.87,6,80,3,Med,9699,0,Urban,No
1037149,Yes,757.38,1,76,3,Med,4876,1,Urban,Yes
1098917,Yes,412.05,23,27,2,Med,66625,0,Urban,No
1038060,No,0.0,5,73,5,Med,109547,1,Rural,Yes
1008362,Yes,296.21,22,62,7,High,91263,0,Urban,No
1032029,No,0.0,29,41,7,Low,21757,0,Urban,No
1074304,Yes,521.46,13,82,1,Low,2866,0,Urban,No
1082706,No,0.0,11,66,9,Med,72086,3,Rural,Yes
1097474,Yes,332.54,13,34,2,High,145049,0,Urban,No
1029115,Yes,203.97,19,57,4,High,87360,0,Rural,No
1015079,No,0.0,11,24,2,Med,9389,0,Urban,No
1073430,Yes,454.82,21,37,5,High,109134,1,Urban,Yes
1042331,Yes,441.32,15,82,1,Low,63178,1,Urban,Yes
1001422,No,0.0,28,27,2,Med,43836,0,Urban,No
1044297,Yes,337.31,25,86,2,Low,67385,0,Urban,No
1074009,No,0.0,21,54,9,Low,58913,2,Rural,Yes
1087683,Yes,396.59,20,54,2,High,103253,1,Urban,Yes
1071567,Yes,893.06,11,76,3,High,12028,2,Urban,Yes
1064916,Yes,543.87,5,27,2,Med,90274,0,Urban,No
1071192,No,0.0,9,65,5,High,53699,0,Rural,No
1075474,Yes,653.59,25,35,3,High,12401,0,Urban,No
1025407,Yes,959.69,21,76,2,Med,36894,1,Urban,Yes
1021109,No,0.0,15,58,3,Low,32390,2,Urban,Yes
1026708,Yes,620.91,16,33,4,Med,5391,0,Urban,No
1016432,No,0.0,8,48,1,Med,39973,1,Urban,Yes
1086687,No,0.0,21,42,6,High,6426,2,Urban,Yes
1016399,Yes,1130.86,3,52,3,Med,22532,1,Urban,Yes
1020069,Yes,449.79,26,28,4,Med,30023,2,Urban,Yes
1028096,No,0.0,20,64,4,High,3357,0,Rural,No
1086033,Yes,565.76,24,68,1,Low,40832,2,Urban,Yes
1060952,Yes,803.82,6,38,5,High,51917,1,Urban,Yes
1051305,No,0.0,21,79,9,Low,20705,0,Rural,No
1009896,Yes,1000.33,29,55,4,Med,39430,0,Urban,No
1058329,Yes,160.03,27,65,3,High,40692,1,Rural,Yes
1031655,Yes,566.97,27,82,2,Med,23484,0,Urban,No
1012088,No,0.0,8,65,4,Low,79145,0,Urban,No
1018833,No,0.0,24,66,2,Med,28559,1,Urban,Yes
1050470,Yes,345.98,23,64,2,Med,57263,0,Urban,No
1032321,Yes,585.38,18,31,3,Med,19840,1,Urban,Yes
1040665,No,0.0,30,82,4,High,63948,0,Urban,No
1092074,Yes,712.94,8,27,10,Med,50063,1,Urban,Yes
1081474,No,0.0,24,65,10,Med,32604,0,Rural,No
1000417,No,0.0,20,64,5,Med,34004,0,Urban,No
1037419,No,0.0,3,85,2,Med,13741,0,Urban,No
1018983,Yes,537.76,12,51,4,Med,104717,2,Urban,Yes
1011672,Yes,243.86,12,31,2,High,25025,0,Urban,No
1031161,Yes,467.16,20,68,2,Med,110679,1,Urban,Yes
1094558,No,0.0,10,30,1,Low,31837,2,Urban,Yes
1010213,Yes,815.66,26,43,4,Low,15383,1,Urban,Yes
1065083,No,0.0,6,43,4,Low,78274,1,Urban,Yes
1044615,Yes,324.66,24,79,4,Low,43980,1,Urban,Yes
1089921,Yes,344.64,4,57,4,High,76459,4,Urban,Yes
1062974,No,0.0,25,40,3,Med,90668,0,Urban,No
1099358,Yes,533.63,5,41,6,Med,17612,1,Urban,Yes
1059744,No,0.0,4,38,3,Med,43985,0,Urban,No
1078776,Yes,429.31,27,70,2,Med,19203,0,Urban,No
1019807,Yes,642.23,3,53,3,Med,122477,1,Urban,Yes
1074607,No,0.0,19,59,8,Low,95235,0,Rural,No
1072568,Yes,1193.28,11,25,5,Low,36910,1,Urban,Yes
1044590,No,0.0,17,60,1,Med,25780,2,Urban,Yes
1079640,Yes,821.92,30,37,2,Med,23295,1,Urban,Yes
1091203,Yes,588.84,11,42,2,High,50894,1,Urban,Yes
1078320,Yes,120.44,29,57,14,Med,60625,2,Rural,Yes
1069532,No,0.0,15,54,2,Low,99243,0,Urban,No
1023035,No,0.0,22,80,4,Low,151221,1,Rural,Yes
1038192,No,0.0,13,23,5,Low,80216,1,Urban,Yes
1009156,Yes,822.82,1,71,1,Med,113014,1,Urban,Yes
1068492,No,0.0,3,50,4,Low,23616,1,Urban,Yes
1045013,No,0.0,2,56,3,Med,91264,0,Urban,No
1070187,Yes,1210.57,28,70,5,Med,36390,1,Urban,Yes
1047655,Yes,408.07,22,35,3,Med,23906,2,Urban,Yes
1056281,No,0.0,3,26,2,Med,121952,2,Urban,Yes
1089861,Yes,627.1,1,40,4,Med,12220,2,Urban,Yes
1068755,Yes,345.74,14,76,5,High,66834,1,Urban,Yes
1034541,Yes,1059.01,7,85,1,High,91663,0,Urban,No
1053822,Yes,519.8,10,81,5,High,89701,1,Urban,Yes
1085270,No,0.0,18,45,3,Low,31094,0,Urban,No
1028873,Yes,240.79,8,34,4,Low,79589,1,Urban,Yes
1085936,Yes,898.52,1,61,2,Low,130521,1,Urban,Yes
1011647,Yes,660.34,18,49,1,High,58925,0,Urban,No
1020371,Yes,187.34,5,67,2,Low,40263,1,Urban,Yes
1014342,No,0.0,25,53,4,Med,84545,0,Urban,No
1054468,Yes,301.29,12,41,3,High,50798,0,Urban,No
1044580,Yes,403.47,1,62,4,Med,93122,0,Urban,No
1046319,No,0.0,26,59,3,Low,33592,3,Urban,Yes
1074664,No,0.0,14,50,4,Med,3236,2,Urban,Yes
1015820,Yes,673.67,9,36,2,Med,22367,0,Urban,No
1019292,No,0.0,21,73,3,Med,127364,0,Urban,No
1030555,No,0.0,24,34,3,Med,76485,2,Urban,Yes
1080111,Yes,435.88,7,36,3,High,68688,0,Urban,No
1035552,No,0.0,7,40,2,Med,40842,0,Urban,No
1000648,Yes,421.32,3,84,5,Low,43905,1,Urban,Yes
1034641,No,0.0,13,41,3,Low,80314,0,Urban,No
1006005,No,0.0,2,64,4,Med,90720,0,Urban,No
1080820,No,0.0,17,86,2,Low,31327,1,Urban,Yes
1021103,No,0.0,2,45,2,Low,87631,0,Urban,No
1015442,No,0.0,16,86,1,Low,74391,0,Urban,No
1054987,Yes,241.97,18,45,6,Med,18991,1,Rural,Yes
1036475,Yes,155.1,6,63,8,Med,53036,1,Rural,Yes
1090045,Yes,857.18,24,44,6,Med,50587,2,Urban,Yes
1065218,Yes,222.88,17,43,1,Low,52139,0,Urban,No
1001122,Yes,490.13,3,62,4,High,95432,1,Urban,Yes
1069493,Yes,594.73,1,23,0,Low,29107,0,Urban,No
1019288,No,0.0,27,28,5,High,44210,0,Urban,No
1014405,Yes,440.14,15,52,0,Med,5235,3,Urban,Yes
1090947,Yes,496.93,29,78,1,Med,24269,1,Urban,Yes
1026313,Yes,452.48,5,45,1,Med,33643,1,Urban,Yes
1050833,Yes,619.01,25,49,3,Med,19751,3,Urban,Yes
1062213,Yes,558.12,7,57,6,Med,58296,0,Rural,No
1055666,Yes,1081.61,23,33,4,Med,85759,0,Urban,No
1018304,Yes,482.92,5,24,5,High,11231,1,Urban,Yes
1075871,Yes,855.18,7,27,4,Med,48669,0,Urban,No
1032530,Yes,297.5,2,56,1,Med,45758,2,Urban,Yes
1091064,No,0.0,7,59,10,Med,79340,2,Rural,Yes
1013725,No,0.0,7,71,3,Low,76808,1,Urban,Yes
1035899,Yes,661.45,1,55,2,High,6953,0,Urban,No
1075689,Yes,501.48,22,24,3,Low,75254,2,Urban,Yes
1095844,No,0.0,25,24,3,High,72274,2,Urban,Yes
1066606,Yes,315.06,23,58,3,Med,6383,1,Urban,Yes
1039316,No,0.0,18,41,8,Med,11472,2,Rural,Yes
1001123,Yes,530.94,21,35,1,High,24654,0,Urban,No
1092420,Yes,337.51,10,74,4,Low,43004,0,Urban,No
1041547,No,0.0,10,48,4,High,80243,0,Urban,No
1068414,Yes,614.59,10,72,2,Med,63266,0,Urban,No
1098448,Yes,379.07,8,79,2,Med,45313,2,Urban,Yes
1059007,No,0.0,14,26,2,Med,78899,1,Urban,Yes
1026165,Yes,542.99,7,53,5,Low,117312,0,Urban,No
1019728,Yes,1012.74,23,61,2,Med,48018,0,Urban,No
1007251,No,0.0,9,42,2,Low,53675,1,Urban,Yes
1029544,Yes,624.27,24,37,2,High,4811,0,Urban,No
1036200,No,0.0,4,46,4,High,17318,0,Urban,No
1046400,Yes,828.31,20,26,4,Med,50814,1,Urban,Yes
1077852,Yes,612.89,13,86,2,High,75894,2,Urban,Yes
1067795,Yes,272.97,20,71,4,High,39254,3,Rural,Yes
1014103,No,0.0,14,53,5,Low,10309,0,Urban,No
1083509,Yes,762.97,26,83,3,Med,74288,0,Urban,No
1069893,Yes,812.69,15,44,5,High,24126,0,Urban,No
1089283,Yes,347.48,28,68,2,High,14038,2,Urban,Yes
1089018,Yes,962.49,2,28,3,High,4957,2,Urban,Yes
1094585,Yes,382.2,19,59,3,Low,125035,0,Urban,No
1099976,Yes,316.77,4,54,6,Low,180476,0,Urban,No
1073314,Yes,541.5,6,80,1,Low,9534,0,Urban,No
1024609,No,0.0,19,30,2,Med,5064,1,Urban,Yes
1081611,Yes,789.71,1,32,8,Med,108228,0,Rural,No
1070247,Yes,892.71,30,28,1,High,79069,0,Urban,No
1043173,No,0.0,3,77,9,Med,59180,0,Urban,No
1011343,No,0.0,21,39,5,Low,62338,2,Urban,Yes
1022824,No,0.0,3,45,0,Low,60903,0,Urban,No
1035251,No,0.0,17,75,0,Med,22832,0,Urban,No
1031441,Yes,222.73,8,43,4,Med,145073,0,Urban,No
1004540,No,0.0,13,82,3,Med,37489,2,Urban,Yes
1081047,Yes,467.2,7,57,4,Med,84907,0,Urban,No
1001801,Yes,808.2,15,79,12,High,26489,0,Urban,No
1087248,Yes,208.88,26,42,0,Med,36229,1,Urban,Yes
1058448,No,0.0,22,82,2,Med,52834,3,Urban,Yes
1054964,No,0.0,20,67,5,Med,120480,0,Rural,No
1073569,Yes,686.17,19,85,7,Med,66638,0,Urban,No
1051667,Yes,211.43,29,50,2,Low,44553,1,Urban,Yes
1073383,No,0.0,24,58,5,Low,51649,1,Urban,Yes
1087496,Yes,889.91,2,31,5,Med,30408,0,Urban,No
1090040,No,0.0,25,42,1,Low,18204,1,Urban,Yes
1067723,Yes,95.04,29,37,6,Low,33061,1,Rural,Yes
1055951,No,0.0,7,61,2,Med,29942,1,Urban,Yes
1034152,No,0.0,30,80,2,Low,106380,1,Urban,Yes
1012073,No,0.0,24,62,1,Low,58421,1,Urban,Yes
1051123,Yes,347.75,28,63,3,Med,164053,2,Urban,Yes
1070927,No,0.0,25,78,4,Med,88942,1,Urban,Yes
1080227,Yes,366.26,26,57,8,High,6021,0,Urban,No
1094551,Yes,952.56,8,27,2,High,104696,0,Urban,No
1007375,Yes,48.07,10,40,0,Low,87785,0,Urban,No
1012653,Yes,559.17,20,32,1,Med,11321,1,Urban,Yes
1021273,No,0.0,10,83,4,Med,46202,0,Urban,No
1017663,Yes,194.43,23,25,2,High,150951,0,Urban,No
1094266,No,0.0,14,60,1,Med,101882,1,Urban,Yes
1004982,Yes,140.48,20,63,8,High,58844,1,Rural,Yes
1022132,Yes,1091.73,5,64,3,Med,32321,0,Urban,No
1011174,Yes,364.41,25,76,3,Med,138971,0,Urban,No
1090848,Yes,308.19,4,33,2,High,27086,2,Urban,Yes
1057649,No,0.0,8,37,4,High,66504,0,Rural,No
1041684,Yes,149.16,14,72,2,Med,28832,1,Urban,Yes
1078008,No,0.0,11,57,4,Low,81111,1,Urban,Yes
1058504,No,0.0,6,30,3,Med,67535,1,Urban,Yes
1001375,Yes,264.14,26,43,2,High,31450,2,Urban,Yes
1088627,No,0.0,19,29,3,Med,112779,0,Urban,No
1065322,No,0.0,15,29,7,Low,69842,0,Rural,No
1017812,Yes,235.15,6,29,0,Med,92210,0,Urban,No
1053170,No,0.0,11,67,6,Med,42573,1,Rural,Yes
1021083,Yes,1044.49,5,26,6,Med,114978,0,Urban,No
1044301,No,0.0,21,77,7,Low,62843,1,Urban,Yes
1079766,No,0.0,15,29,3,Low,53387,0,Urban,No
1099959,Yes,35.91,17,60,8,Low,59644,0,Rural,No
1097153,No,0.0,4,64,1,Med,19726,2,Urban,Yes
1004421,Yes,324.42,13,67,3,Med,83927,1,Urban,Yes
1015973,No,0.0,12,76,1,Low,13630,3,Urban,Yes
1036937,Yes,516.22,29,29,5,Med,51532,2,Rural,Yes
1090922,Yes,276.09,12,40,1,Med,54925,0,Urban,No
1033224,Yes,510.37,14,77,3,Low,21885,1,Urban,Yes
1000463,No,0.0,12,47,5,Med,64455,0,Urban,No
1072892,Yes,764.3,21,31,2,Med,95889,1,Urban,Yes
1023701,Yes,263.54,29,23,9,Low,840,1,Rural,Yes
1051562,Yes,581.26,10,29,6,High,86443,0,Urban,No
1047381,Yes,272.65,30,80,7,Med,14943,0,Rural,No
1043644,Yes,622.89,27,53,1,Med,21208,0,Urban,No
1026735,No,0.0,10,32,1,Low,57497,1,Urban,Yes
1021362,Yes,748.33,9,46,5,Med,67514,1,Urban,Yes
1003659,Yes,37.19,12,49,6,High,81487,0,Rural,No
1011088,Yes,216.21,10,48,2,Med,80263,1,Urban,Yes
1032464,Yes,180.21,22,48,1,Med,93861,4,Urban,Yes
1060514,No,0.0,17,62,4,Low,64476,0,Urban,No
1070690,No,0.0,23,60,5,Low,19696,0,Rural,No
1022658,Yes,279.52,9,37,7,High,45289,0,Rural,No
1016549,Yes,589.1,18,41,2,Low,40495,1,Urban,Yes
1090517,No,0.0,15,45,5,High,66864,0,Urban,No
1081983,Yes,934.6,18,42,5,Med,115497,1,Urban,Yes
1000137,Yes,790.12,7,60,5,Med,49879,0,Urban,No
1059316,No,0.0,19,68,2,Med,23472,0,Urban,No
1063621,No,0.0,20,37,4,Low,89511,0,Urban,No
1069949,Yes,703.79,1,83,1,High,57356,0,Urban,No
1098920,Yes,452.53,26,81,1,Low,9235,0,Urban,No
1071964,No,0.0,18,40,5,Med,51411,2,Urban,Yes
1096028,Yes,451.44,1,54,5,Low,39820,0,Rural,No
1024825,No,0.0,24,30,1,Low,26951,3,Urban,Yes
1056183,Yes,199.82,23,51,4,Med,29737,0,Urban,No
1025353,Yes,298.93,20,37,1,Low,22081,0,Urban,No
1052823,Yes,171.28,6,74,11,Low,93048,0,Rural,No
1069394,Yes,166.83,29,44,4,High,83127,1,Urban,Yes
1048099,No,0.0,19,76,4,Med,70137,0,Rural,No
1040439,No,0.0,21,25,4,Low,6953,1,Urban,Yes
1000063,Yes,464.51,8,44,2,Low,9422,1,Urban,Yes
1087406,Yes,179.75,2,56,0,Med,14540,1,Urban,Yes
1098167,Yes,146.42,20,72,2,High,22061,1,Urban,Yes
1023870,No,0.0,19,58,5,Med,62412,0,Urban,No
1027550,Yes,631.34,26,73,2,Low,114914,0,Urban,No
1024743,Yes,631.0,29,73,7,Med,50077,2,Urban,Yes
1055154,Yes,367.14,3,48,7,High,24902,2,Rural,Yes
1080678,No,0.0,19,82,2,High,70318,1,Urban,Yes
1087417,Yes,331.58,23,57,1,Med,5014,1,Urban,Yes
1019978,No,0.0,21,55,4,Med,28196,0,Urban,No
1047462,Yes,391.76,12,74,2,High,30619,1,Urban,Yes
1020929,Yes,1281.51,7,86,2,Med,104999,0,Urban,No
